asset_id,recorded_at,lat,lng,engine_hours,idle_hours,fuel_level_pct,tilt_angle_deg,speed_kmh,is_anomaly,equipment_type,site_id,engine_active,hours_since_maintenance
EQX1016,2026-08-01T20:43:00Z,22.572169,88.365105,385.79,47.61,74.1,14.7,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T20:52:00Z,22.57049,88.363568,385.79,47.61,74.1,1.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T20:54:00Z,22.573344,88.364332,385.79,47.61,74.1,12.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T21:13:00Z,22.574153,88.364826,385.79,47.61,74.0,12.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T21:45:00Z,22.570925,88.363688,385.79,47.61,74.0,3.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T21:49:00Z,22.57308,88.363349,385.79,47.61,74.0,1.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T22:06:00Z,22.572275,88.36389,385.79,47.61,74.0,9.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T22:07:00Z,22.57343,88.361962,385.79,47.61,73.9,9.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T22:14:00Z,22.573406,88.362338,385.79,47.61,73.9,12.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T22:44:00Z,22.573925,88.363179,385.79,47.61,73.9,8.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T22:54:00Z,22.572247,88.364462,385.79,47.61,73.9,6.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T23:11:00Z,22.572237,88.363791,385.79,47.61,73.8,4.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T23:21:00Z,22.572884,88.364215,385.79,47.61,73.8,5.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-01T23:25:00Z,22.572853,88.364103,385.79,47.61,73.8,13.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T00:09:00Z,22.572475,88.364747,385.79,47.61,73.8,9.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T00:30:00Z,22.571467,88.362327,385.79,47.61,73.7,14.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T00:32:00Z,22.573044,88.364377,385.79,47.61,73.7,3.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T00:40:00Z,22.572728,88.364952,385.79,47.61,73.7,8.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T00:51:00Z,22.571383,88.363611,385.79,47.61,73.7,9.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T00:55:00Z,22.571458,88.363909,385.79,47.61,73.6,9.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T01:03:00Z,22.571748,88.362125,385.79,47.61,73.6,7.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T01:07:00Z,22.572083,88.362999,385.79,47.61,73.6,8.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T01:29:00Z,22.572357,88.365763,385.79,47.61,73.6,4.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T01:36:00Z,22.574786,88.364841,385.79,47.61,73.5,9.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T02:10:00Z,22.572139,88.364992,385.79,47.61,73.5,11.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T02:14:00Z,22.573741,88.364104,385.79,47.61,73.5,3.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T02:25:00Z,22.572237,88.363252,385.79,47.61,73.4,0.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T02:26:00Z,22.572359,88.36337,385.79,47.61,73.4,8.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T02:33:00Z,22.572253,88.364365,385.79,47.61,73.4,10.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T02:37:00Z,22.573108,88.364008,385.79,47.61,73.3,8.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T02:47:00Z,22.573355,88.364715,385.79,47.61,73.3,14.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T03:17:00Z,22.572765,88.363852,385.79,47.61,73.3,4.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T03:24:00Z,22.573628,88.36405,385.79,47.61,73.3,6.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T03:44:00Z,24.56706,82.467315,385.79,47.61,73.3,13.2,11.4,True,Excavator,,True,196.42
EQX1016,2026-08-02T03:49:00Z,22.572368,88.36561,385.79,47.61,73.2,10.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T04:15:00Z,22.570994,88.365428,385.79,47.61,73.2,3.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T04:21:00Z,22.571139,88.363627,385.79,47.61,73.2,9.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T04:31:00Z,22.572123,88.364183,385.79,47.61,73.2,6.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T05:06:00Z,22.571982,88.364539,385.79,47.61,73.1,5.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T05:07:00Z,22.574043,88.36349,385.79,47.61,73.1,6.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T05:27:00Z,22.573732,88.363615,385.79,47.61,73.1,14.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T05:31:00Z,22.572308,88.364202,385.79,47.61,73.1,12.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T05:49:00Z,22.572254,88.363623,385.79,47.61,73.1,5.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T05:54:00Z,22.57251,88.364274,385.79,47.61,73.0,0.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T06:11:00Z,22.571533,88.361984,385.79,47.61,73.0,43.0,0.0,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T06:14:00Z,22.572766,88.364122,385.79,47.61,73.0,9.7,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T06:25:00Z,22.571412,88.364144,385.79,47.61,73.0,6.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T06:43:00Z,22.57234,88.364562,385.79,47.61,72.9,10.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T06:59:00Z,22.57321,88.363478,385.79,47.61,72.9,14.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T07:03:00Z,22.57443,88.365004,385.79,47.61,72.9,8.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T07:19:00Z,22.571755,88.364427,385.79,47.61,72.9,6.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T07:32:00Z,22.571389,88.364409,385.79,47.61,72.8,5.9,3.8,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T07:39:00Z,22.57074,88.363948,385.79,47.61,72.8,13.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T08:08:00Z,22.572893,88.365176,385.79,47.61,72.8,14.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T08:09:00Z,22.572169,88.364163,385.79,47.63,72.8,5.8,0.2,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T08:15:00Z,22.572869,88.361389,385.79,47.63,72.7,8.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T08:24:00Z,22.572239,88.363624,385.79,47.63,72.7,6.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T08:44:00Z,22.572922,88.364515,385.79,47.63,72.7,9.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T08:46:00Z,22.573732,88.36328,385.79,47.63,72.6,6.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T08:47:00Z,22.573659,88.364992,385.79,47.63,72.6,2.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T09:10:00Z,22.571507,88.364335,385.79,47.63,72.5,6.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T09:20:00Z,22.571244,88.363975,385.79,47.63,72.5,13.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T09:22:00Z,22.57325,88.364065,385.79,47.63,72.5,3.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T09:23:00Z,22.573359,88.363392,385.79,47.63,72.4,8.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T09:24:00Z,22.574064,88.365132,385.79,47.63,72.4,6.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T09:25:00Z,22.573582,88.362956,385.79,47.63,72.4,4.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T09:33:00Z,22.573291,88.364118,385.79,47.63,72.3,8.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T09:46:00Z,22.57065,88.363445,385.79,47.63,72.3,10.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T09:58:00Z,22.571202,88.365164,385.79,47.64,72.3,2.4,0.3,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T10:05:00Z,22.575209,88.364009,385.79,47.64,72.3,15.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T10:17:00Z,22.571896,88.363453,385.79,47.64,72.3,9.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T10:41:00Z,22.572119,88.364046,385.79,47.64,72.2,11.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T10:47:00Z,22.571892,88.362343,385.79,47.64,72.2,11.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T10:48:00Z,22.572457,88.364602,385.79,47.64,72.2,14.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T10:57:00Z,22.571534,88.364459,385.79,47.64,72.1,5.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T11:06:00Z,22.572703,88.363514,385.79,47.64,72.1,14.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T11:10:00Z,22.574501,88.363144,385.79,47.64,72.1,1.7,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T11:12:00Z,22.573304,88.363845,385.79,47.64,72.0,0.7,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T11:17:00Z,22.571936,88.363958,385.79,47.64,72.0,2.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T11:27:00Z,22.571817,88.363651,385.79,47.64,72.0,4.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T11:34:00Z,22.573896,88.362786,385.79,47.64,71.9,4.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T11:39:00Z,22.561905,88.347023,385.79,47.64,71.9,11.3,0.0,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T11:48:00Z,22.572106,88.364851,385.79,47.64,71.9,10.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T11:58:00Z,22.571584,88.364054,385.79,47.64,71.8,12.4,35.3,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T12:18:00Z,22.572357,88.363685,385.79,47.64,71.8,14.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T12:24:00Z,22.572189,88.364678,385.79,47.64,71.7,2.9,6.8,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T12:31:00Z,22.573872,88.362683,385.79,47.64,71.7,8.7,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T12:51:00Z,22.5721,88.362554,385.79,47.64,71.7,2.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T12:55:00Z,22.572612,88.364497,385.79,47.64,71.7,13.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T13:17:00Z,22.573307,88.36411,385.79,47.64,71.7,9.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T13:21:00Z,22.571001,88.363437,385.79,47.64,71.7,10.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T13:25:00Z,22.571776,88.365406,385.79,47.64,71.7,0.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T13:28:00Z,22.572854,88.362558,385.79,47.64,71.6,9.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T13:29:00Z,22.572977,88.363378,385.79,47.64,71.6,11.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T13:36:00Z,22.571143,88.363883,385.79,47.64,71.5,14.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T13:48:00Z,22.57246,88.364078,385.79,47.64,71.5,3.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T13:50:00Z,22.573476,88.363342,385.79,47.64,71.5,11.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T13:57:00Z,22.573193,88.365642,385.79,47.64,71.4,0.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T14:08:00Z,22.572867,88.364987,385.79,47.64,71.4,13.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T14:28:00Z,22.571582,88.365118,385.79,47.64,71.3,0.7,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T14:38:00Z,22.572748,88.365632,385.79,47.64,71.3,0.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T14:53:00Z,22.572625,88.364587,385.79,47.64,71.3,4.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T14:58:00Z,22.572188,88.363796,385.79,47.64,71.3,3.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T16:35:00Z,22.582779,88.378506,385.79,47.64,71.2,12.1,0.0,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T17:00:00Z,22.57174,88.365169,385.79,47.64,71.2,4.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T17:15:00Z,22.55263,88.364262,385.79,47.64,71.2,6.8,0.0,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T17:22:00Z,22.572485,88.363634,385.79,47.64,71.2,2.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T17:37:00Z,22.57386,88.363644,385.79,47.64,71.2,10.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T17:39:00Z,22.573907,88.362619,385.79,47.64,71.2,1.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T17:41:00Z,22.571844,88.364005,385.79,47.64,71.1,11.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T17:43:00Z,22.57275,88.363475,385.79,47.66,71.1,5.9,0.2,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T17:45:00Z,22.57173,88.363438,385.79,47.66,71.1,1.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T17:46:00Z,22.572243,88.362473,385.79,47.66,71.1,10.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T17:50:00Z,22.573122,88.363422,385.79,47.66,71.1,0.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T18:00:00Z,22.572902,88.36612,385.79,47.66,71.0,12.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T18:09:00Z,22.573162,88.364336,385.79,47.66,71.0,5.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T18:14:00Z,22.570574,88.363461,385.79,47.66,71.0,0.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T18:24:00Z,22.571836,88.362973,385.79,47.66,71.0,1.7,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T18:28:00Z,24.232668,82.430486,385.79,47.66,71.0,10.3,11.1,True,Excavator,,True,196.42
EQX1016,2026-08-02T18:29:00Z,22.574872,88.363899,385.79,47.66,70.9,11.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T18:36:00Z,22.571013,88.363867,385.79,47.66,70.9,11.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T19:01:00Z,22.575394,88.363858,385.79,47.66,70.9,12.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T19:06:00Z,22.572839,88.364811,385.79,47.66,70.8,8.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T19:17:00Z,22.572861,88.363887,385.79,47.66,70.8,8.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T19:19:00Z,22.572184,88.364225,385.79,47.66,70.8,7.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T19:27:00Z,22.572511,88.362643,385.79,47.66,70.8,10.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T19:29:00Z,22.573189,88.364123,385.79,47.66,70.8,6.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T19:37:00Z,22.572904,88.364355,385.79,47.66,70.8,9.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T19:40:00Z,22.572441,88.364115,385.79,47.66,70.7,2.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T19:49:00Z,22.573806,88.363692,385.79,47.66,70.7,10.2,9.9,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T20:13:00Z,22.571144,88.363697,385.79,47.68,70.6,5.8,0.2,True,Excavator,S004,True,196.42
EQX1016,2026-08-02T20:41:00Z,22.573469,88.365177,385.79,47.68,70.6,12.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T21:00:00Z,22.572685,88.36519,385.79,47.68,70.6,8.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T21:01:00Z,22.57206,88.364154,385.79,47.68,70.6,7.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T21:05:00Z,22.57452,88.364271,385.79,47.68,70.5,2.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T21:14:00Z,22.572628,88.36464,385.79,47.68,70.5,11.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T21:17:00Z,22.571247,88.364874,385.79,47.68,70.5,4.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T21:22:00Z,22.573588,88.363914,385.79,47.68,70.5,12.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T22:05:00Z,22.572367,88.364769,385.79,47.68,70.5,7.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T22:20:00Z,22.574964,88.363854,385.79,47.68,70.4,8.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T22:37:00Z,22.571402,88.363409,385.79,47.68,70.4,4.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T22:43:00Z,22.571432,88.364977,385.79,47.68,70.4,13.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T23:04:00Z,22.571636,88.365533,385.79,47.68,70.4,10.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T23:06:00Z,22.572259,88.364584,385.79,47.68,70.3,11.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T23:22:00Z,22.571881,88.362701,385.79,47.68,70.3,6.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T23:25:00Z,22.572324,88.362787,385.79,47.68,70.3,6.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T23:42:00Z,22.571112,88.362918,385.79,47.68,70.3,5.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T23:47:00Z,22.572637,88.362238,385.79,47.68,70.2,0.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-02T23:56:00Z,22.5709,88.3653,385.79,47.68,70.2,14.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T00:08:00Z,22.572237,88.364411,385.79,47.68,70.1,7.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T00:12:00Z,22.572312,88.363962,385.79,47.68,70.1,5.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T00:26:00Z,22.5736,88.363783,385.79,47.68,70.1,9.9,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T00:36:00Z,22.573391,88.364206,385.79,47.68,70.0,1.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T00:45:00Z,22.572701,88.364493,385.79,47.68,70.0,11.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T01:19:00Z,22.571866,88.361401,385.79,47.68,70.0,8.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T01:28:00Z,22.573189,88.363991,385.79,47.68,70.0,11.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T01:33:00Z,22.572578,88.364876,385.79,47.69,69.9,11.9,0.0,True,Excavator,S004,True,196.42
EQX1016,2026-08-03T01:41:00Z,22.571687,88.36503,385.79,47.69,69.9,6.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T01:47:00Z,22.572611,88.36321,385.79,47.69,69.9,14.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T02:03:00Z,22.571084,88.36355,385.79,47.69,69.9,0.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T02:05:00Z,22.574248,88.362606,385.79,47.69,69.9,7.5,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T02:09:00Z,22.572174,88.3638,385.79,47.69,69.9,12.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T02:24:00Z,22.573958,88.365164,385.79,47.69,69.8,1.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T02:29:00Z,22.573237,88.365465,385.79,47.69,69.8,0.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T02:33:00Z,22.571087,88.362425,385.79,47.69,69.8,3.7,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T02:48:00Z,22.573101,88.363501,385.79,47.69,69.7,4.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T03:44:00Z,22.573939,88.364367,385.79,47.69,69.7,3.1,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T03:46:00Z,22.571561,88.363848,385.79,47.69,69.7,3.7,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T03:49:00Z,22.573437,88.365278,385.79,47.69,69.7,2.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T04:47:00Z,22.571154,88.36524,385.79,47.69,69.7,0.7,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T04:49:00Z,22.570869,88.365748,385.79,47.69,69.7,4.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T04:52:00Z,22.572277,88.362274,385.79,47.69,69.6,14.0,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T05:00:00Z,22.572896,88.362728,385.79,47.69,69.6,12.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T05:12:00Z,22.572728,88.363792,385.79,47.69,69.6,1.2,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T05:24:00Z,22.572983,88.363849,385.79,47.69,69.6,7.3,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T05:33:00Z,22.572268,88.364543,385.79,47.69,69.6,2.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T05:36:00Z,22.571301,88.363614,385.79,47.69,69.5,6.6,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T05:54:00Z,22.571226,88.364266,385.79,47.69,69.5,2.8,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T06:11:00Z,22.571976,88.36444,385.79,47.69,69.4,5.4,0.0,False,Excavator,S004,False,196.42
EQX1016,2026-08-03T06:14:00Z,22.572219,88.365837,385.81,47.69,69.4,2.6,11.0,False,Excavator,S004,True,196.44
EQX1016,2026-08-03T06:15:00Z,22.572448,88.365182,385.83,47.69,69.4,7.8,7.7,False,Excavator,S004,True,196.45
EQX1016,2026-08-03T06:16:00Z,22.573235,88.364315,385.83,47.69,69.4,1.7,0.0,False,Excavator,S004,False,196.45
EQX1016,2026-08-03T06:18:00Z,22.571469,88.362665,385.84,47.69,69.3,0.9,7.4,False,Excavator,S004,True,196.47
EQX1016,2026-08-03T06:30:00Z,22.572793,88.36272,385.84,47.69,69.3,0.8,0.0,False,Excavator,S004,False,196.47
EQX1016,2026-08-03T06:43:00Z,22.572984,88.363017,385.86,47.69,69.3,2.2,10.9,False,Excavator,S004,True,196.49
EQX1016,2026-08-03T06:50:00Z,22.573636,88.36419,385.88,47.69,69.3,2.5,8.9,False,Excavator,S004,True,196.5
EQX1016,2026-08-03T07:05:00Z,22.57391,88.36286,385.89,47.69,69.2,6.9,5.1,False,Excavator,S004,True,196.52
EQX1016,2026-08-03T07:13:00Z,22.570837,88.367131,385.91,47.69,69.2,9.6,10.4,False,Excavator,S004,True,196.54
EQX1016,2026-08-03T07:23:00Z,22.572392,88.364201,385.93,47.69,69.2,10.6,8.7,False,Excavator,S004,True,196.55
EQX1016,2026-08-03T07:38:00Z,22.571989,88.362905,385.94,47.69,69.1,9.2,10.0,False,Excavator,S004,True,196.57
EQX1016,2026-08-03T07:40:00Z,22.574201,88.363839,385.96,47.69,69.1,9.6,15.6,False,Excavator,S004,True,196.59
EQX1016,2026-08-03T07:53:00Z,22.573461,88.364014,385.98,47.69,69.1,5.7,12.6,False,Excavator,S004,True,196.6
EQX1016,2026-08-03T07:57:00Z,22.572138,88.364861,385.99,47.69,69.1,0.0,10.2,False,Excavator,S004,True,196.62
EQX1016,2026-08-03T08:05:00Z,22.570968,88.364631,386.01,47.69,69.0,4.8,5.4,False,Excavator,S004,True,196.64
EQX1016,2026-08-03T08:43:00Z,22.571212,88.363553,386.01,47.69,69.0,4.6,0.0,False,Excavator,S004,False,196.64
EQX1016,2026-08-03T09:12:00Z,22.573357,88.36547,386.01,47.69,69.0,4.3,0.0,False,Excavator,S004,False,196.64
EQX1016,2026-08-03T09:16:00Z,24.277412,81.179713,386.03,47.69,68.9,12.7,9.9,True,Excavator,,True,196.65
EQX1016,2026-08-03T09:18:00Z,22.572381,88.362857,386.04,47.69,68.9,12.4,10.5,False,Excavator,S004,True,196.67
EQX1016,2026-08-03T09:21:00Z,22.571737,88.364451,386.06,47.69,68.9,11.3,7.8,False,Excavator,S004,True,196.69
EQX1016,2026-08-03T09:24:00Z,22.571868,88.364352,386.08,47.69,68.9,1.5,12.4,False,Excavator,S004,True,196.7
EQX1016,2026-08-03T09:28:00Z,22.572784,88.364785,386.09,47.69,68.9,14.4,14.7,False,Excavator,S004,True,196.72
EQX1016,2026-08-03T09:35:00Z,22.572865,88.364807,386.09,47.69,68.8,30.9,0.0,True,Excavator,S004,True,196.72
EQX1016,2026-08-03T09:40:00Z,22.573045,88.362542,386.11,47.69,68.8,4.0,4.8,False,Excavator,S004,True,196.74
EQX1016,2026-08-03T09:49:00Z,22.574025,88.363312,386.13,47.69,68.8,6.8,4.8,False,Excavator,S004,True,196.75
EQX1016,2026-08-03T09:51:00Z,22.57191,88.364081,386.13,47.69,68.8,2.4,26.1,True,Excavator,S004,True,196.75
EQX1016,2026-08-03T10:13:00Z,22.572803,88.364624,386.14,47.69,68.8,0.6,3.1,False,Excavator,S004,True,196.77
EQX1016,2026-08-03T10:19:00Z,22.571518,88.364372,386.16,47.69,68.7,4.6,6.1,False,Excavator,S004,True,196.79
